replicate,input_family,candidate_family,candidate_kind,matching_family,recruitment,mean_value,median_value,positive_fraction,mean_loss
0,PARITY,LOCAL_RULE,trained,0,0.003,0.02025980502367015,0.02032136917114255,1.0,11.980411022901535
0,PARITY,LOCAL_RULE,trained,0,0.01,0.06892418861389156,0.06909894943237299,1.0,11.931746639311314
0,PARITY,LOCAL_RULE,trained,0,0.02,0.1401061564683914,0.14031219482421875,1.0,11.860564671456814
0,PARITY,LOCAL_RULE,trained,0,0.05,0.3606288619339466,0.3608689308166504,1.0,11.640041965991259
0,PARITY,LOCAL_RULE,trained,0,0.1,0.714704267680645,0.7187609672546387,1.0,11.28596656024456
0,PARITY,LOCAL_RULE,trained,0,0.25,1.63468337059021,1.641343593597412,1.0,10.365987457334995
0,PARITY,LOCAL_RULE,trained,0,0.5,2.6853697784245014,2.7011375427246094,1.0,9.315301049500704
0,PARITY,LOCAL_RULE,trained,0,1.0,4.261614004150033,4.274001121520996,1.0,7.739056823775172
0,PARITY,LOOKUP,trained,0,0.0,0.0,0.0,0.0,12.000670827925205
0,PARITY,LOOKUP,trained,0,0.0001,0.00014524906873700162,0.0001411437988281,0.94140625,12.000525578856468
0,PARITY,LOOKUP,trained,0,0.0003,0.0004934668540954136,0.0004935264587402,0.9921875,12.00017736107111
0,PARITY,LOOKUP,trained,0,0.001,0.001821823418140369,0.0018501281738280998,1.0,11.998849004507065
0,PARITY,LOOKUP,trained,0,0.003,0.005926240235567048,0.0060076713562011,1.0,11.994744587689638
0,PARITY,LOOKUP,trained,0,0.01,0.02197457849979396,0.022025108337402302,1.0,11.978696249425411
0,PARITY,LOOKUP,trained,0,0.02,0.04750936105847354,0.0477771759033203,1.0,11.953161466866732
0,PARITY,LOOKUP,trained,0,0.05,0.13644239678978917,0.1376376152038574,1.0,11.864228431135416
0,PARITY,LOOKUP,trained,0,0.1,0.2856280133128166,0.2898664474487304,1.0,11.715042814612389
0,PARITY,LOOKUP,trained,0,0.25,0.8458174988627434,0.8591604232788086,1.0,11.154853329062462
0,PARITY,LOOKUP,trained,0,0.5,2.4634966924786568,2.485175132751465,1.0,9.537174135446548
0,PARITY,LOOKUP,trained,0,1.0,5.42679020576179,5.420920372009277,1.0,6.573880622163415
0,PARITY,MOD_ADD,trained,0,0.0,0.0,0.0,0.0,12.000670827925205
0,PARITY,MOD_ADD,trained,0,0.0001,0.0006655678153037593,0.0006666183471679,1.0,12.000005260109901
0,PARITY,MOD_ADD,trained,0,0.0003,0.0020327195525168913,0.0020408630371093,1.0,11.998638108372688
0,PARITY,MOD_ADD,trained,0,0.001,0.006899911910295441,0.0069179534912109,1.0,11.99377091601491
0,PARITY,MOD_ADD,trained,0,0.003,0.02100181207060809,0.02104473114013665,1.0,11.979669015854597
0,PARITY,MOD_ADD,trained,0,0.01,0.07145095616579052,0.07157611846923825,1.0,11.929219871759415
0,PARITY,MOD_ADD,trained,0,0.02,0.14522102475166318,0.14535427093505854,1.0,11.855449803173542
0,PARITY,MOD_ADD,trained,0,0.05,0.3736157901585102,0.3739128112792969,1.0,11.627055037766695
0,PARITY,MOD_ADD,trained,0,0.1,0.7380064763128757,0.7409811019897461,1.0,11.26266435161233
0,PARITY,MOD_ADD,trained,0,0.25,1.6808635480701923,1.6887283325195312,1.0,10.319807279855013
0,PARITY,MOD_ADD,trained,0,0.5,2.762034311890602,2.778660297393799,1.0,9.238636516034603
0,PARITY,MOD_ADD,trained,0,1.0,4.395951537415385,4.406571388244629,1.0,7.60471929050982
0,PARITY,PARITY,trained,1,0.0,0.0,0.0,0.0,12.000670827925205
0,PARITY,PARITY,trained,1,0.0001,0.0008359774947165977,0.0008368492126464,1.0,11.999834850430489
0,PARITY,PARITY,trained,1,0.0003,0.00257460772991176,0.00257539749145505,1.0,11.998096220195293
0,PARITY,PARITY,trained,1,0.001,0.008789394050836515,0.0087943077087402,1.0,11.991881433874369
0,PARITY,PARITY,trained,1,0.003,0.026988044381141617,0.027100086212158148,1.0,11.973682783544064
0,PARITY,PARITY,trained,1,0.01,0.09354486688971515,0.093876838684082,1.0,11.90712596103549
0,PARITY,PARITY,trained,1,0.02,0.19397492706775663,0.1939706802368164,1.0,11.806695900857449
0,PARITY,PARITY,trained,1,0.05,0.5196815691888332,0.5203943252563477,1.0,11.480989258736372
0,PARITY,PARITY,trained,1,0.1,1.0356194823980331,1.0374259948730469,1.0,10.965051345527172
0,PARITY,PARITY,trained,1,0.25,2.819368999451399,2.827749252319336,1.0,9.181301828473806
0,PARITY,PARITY,trained,1,0.5,4.714278113096952,4.723721027374268,1.0,7.286392714828253
0,PARITY,PARITY,trained,1,1.0,5.760192750021815,5.757594585418701,1.0,6.24047807790339
0,PARITY,RANDOM,untrained-control,0,0.0,0.0,0.0,0.0,12.000670827925205
0,PARITY,RANDOM,untrained-control,0,0.0001,-2.291053533554077e-06,-1.9073486328125e-06,0.0,12.000673118978739
0,PARITY,RANDOM,untrained-control,0,0.0003,-6.4782798290252686e-06,-6.67572021484375e-06,0.0,12.000677306205034
0,PARITY,RANDOM,untrained-control,0,0.001,-2.099946141242981e-05,-2.09808349609375e-05,0.0,12.000691827386618
0,PARITY,RANDOM,untrained-control,0,0.003,-6.29425048828125e-05,-6.29425048828125e-05,0.0,12.000733770430088
0,PARITY,RANDOM,untrained-control,0,0.01,-0.00020650029182429452,-0.0002088546752929,0.0,12.00087732821703
0,PARITY,RANDOM,untrained-control,0,0.02,-0.0004076473414897492,-0.00041151046752925004,0.0,12.001078475266695
0,PARITY,RANDOM,untrained-control,0,0.05,-0.0009954869747161434,-0.0009946823120117,0.0,12.001666314899921
0,PARITY,RANDOM,untrained-control,0,0.1,-0.0019490197300910462,-0.001962661743164,0.0,12.002619847655296
0,PARITY,RANDOM,untrained-control,0,0.25,-0.004717655479907944,-0.00476264953613275,0.0,12.005388483405113
0,PARITY,RANDOM,untrained-control,0,0.5,-0.009118851274251891,-0.0091896057128906,0.0,12.009789679199457
0,PARITY,RANDOM,untrained-control,0,1.0,-0.017486333847045853,-0.0175275802612304,0.0,12.018157161772251
0,PARITY,REVERSE_INC,trained,0,0.0,0.0,0.0,0.0,12.000670827925205
0,PARITY,REVERSE_INC,trained,0,0.0001,0.0006701499223708645,0.0006723403930664,1.0,12.000000678002834
0,PARITY,REVERSE_INC,trained,0,0.0003,0.0020451471209525602,0.002054214477539,1.0,11.998625680804253
0,PARITY,REVERSE_INC,trained,0,0.001,0.006937637925147967,0.006953716278076101,1.0,11.993733190000057
0,PARITY,REVERSE_INC,trained,0,0.003,0.02110685408115382,0.02113294601440425,1.0,11.979563973844051
0,PARITY,REVERSE_INC,trained,0,0.01,0.07176699116826053,0.0718774795532226,1.0,11.928903836756945
0,PARITY,REVERSE_INC,trained,0,0.02,0.14583249762654302,0.14600849151611325,1.0,11.854838330298662
0,PARITY,REVERSE_INC,trained,0,0.05,0.3750719539821148,0.3751516342163086,1.0,11.62559887394309
0,PARITY,REVERSE_INC,trained,0,0.1,0.7423352226614952,0.7462658882141113,1.0,11.25833560526371
0,PARITY,REVERSE_INC,trained,0,0.25,1.6913870386779308,1.6985373497009277,1.0,10.309283789247274
0,PARITY,REVERSE_INC,trained,0,0.5,2.7518621012568474,2.7670679092407227,1.0,9.248808726668358
0,PARITY,REVERSE_INC,trained,0,1.0,4.317472435534,4.329655170440674,1.0,7.683198392391205
0,REVERSE_INC,DELAY_COPY,trained,0,0.0,0.0,0.0,0.0,8.591219263151288
0,REVERSE_INC,DELAY_COPY,trained,0,0.0001,0.00038258358836169544,0.0003824234008789,1.0,8.590836679562926
0,REVERSE_INC,DELAY_COPY,trained,0,0.0003,0.0011408198624848855,0.0011358261108398,1.0,8.590078443288803
0,REVERSE_INC,DELAY_COPY,trained,0,0.001,0.0037716366350650336,0.00376534461975095,1.0,8.587447626516223
0,REVERSE_INC,DELAY_COPY,trained,0,0.003,0.01124116405844684,0.0111777782440185,1.0,8.579978099092841
0,REVERSE_INC,DELAY_COPY,trained,0,0.01,0.03715677186846728,0.03693699836730955,1.0,8.55406249128282
0,REVERSE_INC,DELAY_COPY,trained,0,0.02,0.07361280545592304,0.07288312911987299,1.0,8.517606457695365
0,REVERSE_INC,DELAY_COPY,trained,0,0.05,0.18143561296164987,0.17645788192749018,1.0,8.409783650189638
0,REVERSE_INC,DELAY_COPY,trained,0,0.1,0.37720902636647224,0.37482190132141113,0.99609375,8.214010236784816
0,REVERSE_INC,DELAY_COPY,trained,0,0.25,0.7485963832587004,0.7118237018585205,0.99609375,7.842622879892588
0,REVERSE_INC,DELAY_COPY,trained,0,0.5,1.0563650093972683,0.9735145568847656,0.99609375,7.53485425375402
0,REVERSE_INC,DELAY_COPY,trained,0,1.0,1.2609567176550627,1.1338200569152832,0.9765625,7.330262545496225
0,REVERSE_INC,LOCAL_RULE,trained,0,0.0,0.0,0.0,0.0,8.591219263151288
0,REVERSE_INC,LOCAL_RULE,trained,0,0.0001,0.0003765262663363908,0.0003767013549804,1.0,8.590842736884952
0,REVERSE_INC,LOCAL_RULE,trained,0,0.0003,0.0011230092495679383,0.0011181831359863,1.0,8.59009625390172
0,REVERSE_INC,LOCAL_RULE,trained,0,0.001,0.0037133768200873873,0.0037043094635009002,1.0,8.5875058863312
0,REVERSE_INC,LOCAL_RULE,trained,0,0.003,0.011068476364016486,0.011002779006957949,1.0,8.580150786787271
0,REVERSE_INC,LOCAL_RULE,trained,0,0.01,0.03659252077341075,0.0363566875457763,1.0,8.554626742377877
0,REVERSE_INC,LOCAL_RULE,trained,0,0.02,0.07250146754086013,0.0719056129455566,1.0,8.518717795610428
0,REVERSE_INC,LOCAL_RULE,trained,0,0.05,0.17852689698338506,0.1735131740570068,1.0,8.412692366167903
0,REVERSE_INC,LOCAL_RULE,trained,0,0.1,0.3711268752813339,0.3668334484100342,1.0,8.220092387869954
0,REVERSE_INC,LOCAL_RULE,trained,0,0.25,0.7402626797556877,0.7057642936706543,0.99609375,7.8509565833956
0,REVERSE_INC,LOCAL_RULE,trained,0,0.5,1.0475684460252523,0.975529670715332,0.99609375,7.543650817126036
0,REVERSE_INC,LOCAL_RULE,trained,0,1.0,1.2623399179428816,1.1421217918395996,0.9765625,7.3288793452084064
0,REVERSE_INC,LOOKUP,trained,0,0.0,0.0,0.0,0.0,8.591219263151288
0,REVERSE_INC,LOOKUP,trained,0,0.0001,0.00015655532479281843,0.0001564025878906,0.99609375,8.591062707826495
0,REVERSE_INC,LOOKUP,trained,0,0.0003,0.0004569943994283205,0.0004591941833496,0.99609375,8.59076226875186
0,REVERSE_INC,LOOKUP,trained,0,0.001,0.001477945595979646,0.0014688968658446498,1.0,8.589741317555308
0,REVERSE_INC,LOOKUP,trained,0,0.003,0.004340816289186431,0.00431537628173825,1.0,8.586878446862102
0,REVERSE_INC,LOOKUP,trained,0,0.01,0.014109509065747212,0.0139369964599609,1.0,8.57710975408554
0,REVERSE_INC,LOOKUP,trained,0,0.02,0.02796021103858943,0.02760338783264155,1.0,8.563259052112699
0,REVERSE_INC,LOOKUP,trained,0,0.05,0.0784894116222858,0.07711219787597651,1.0,8.512729851529002
0,REVERSE_INC,LOOKUP,trained,0,0.1,0.2353389039635658,0.2361960411071777,0.99609375,8.355880359187722
0,REVERSE_INC,LOOKUP,trained,0,0.25,0.45890278927981853,0.4546504020690918,0.99609375,8.13231647387147
0,REVERSE_INC,LOOKUP,trained,0,0.5,0.8403038624674082,0.7601194381713867,0.9921875,7.75091540068388
0,REVERSE_INC,LOOKUP,trained,0,1.0,0.9282847549766302,0.7061460018157959,0.7734375,7.662934508174658
0,REVERSE_INC,MOD_ADD,trained,0,0.0,0.0,0.0,0.0,8.591219263151288
0,REVERSE_INC,MOD_ADD,trained,0,0.0001,0.0003894846886395964,0.0003883838653564,1.0,8.590829778462648
0,REVERSE_INC,MOD_ADD,trained,0,0.0003,0.0011615045368670914,0.0011584758758544,1.0,8.590057758614421
0,REVERSE_INC,MOD_ADD,trained,0,0.001,0.003840481862425756,0.0038244724273681,1.0,8.587378781288862
0,REVERSE_INC,MOD_ADD,trained,0,0.003,0.011446921154856635,0.0113799571990966,1.0,8.579772341996431
0,REVERSE_INC,MOD_ADD,trained,0,0.01,0.037833508104085874,0.037604808807373005,1.0,8.553385755047202
0,REVERSE_INC,MOD_ADD,trained,0,0.02,0.0749404169619083,0.074345588684082,1.0,8.51627884618938
0,REVERSE_INC,MOD_ADD,trained,0,0.05,0.1845939792692661,0.179293155670166,1.0,8.406625283882022
0,REVERSE_INC,MOD_ADD,trained,0,0.1,0.3824184536933899,0.379793643951416,0.99609375,8.208800809457898
0,REVERSE_INC,MOD_ADD,trained,0,0.25,0.7558030001819134,0.7169177532196045,0.99609375,7.835416262969375
0,REVERSE_INC,MOD_ADD,trained,0,0.5,1.0608800500631332,0.980553150177002,0.99609375,7.530339213088155
0,REVERSE_INC,MOD_ADD,trained,0,1.0,1.25893335044384,1.116307258605957,0.97265625,7.332285912707448
0,REVERSE_INC,PARITY,trained,0,0.0,0.0,0.0,0.0,8.591219263151288
0,REVERSE_INC,PARITY,trained,0,0.0001,0.0003975089639424824,0.0003829002380371,0.99609375,8.590821754187346
0,REVERSE_INC,PARITY,trained,0,0.0003,0.001177448779344509,0.0011324882507323499,0.99609375,8.590041814371943
0,REVERSE_INC,PARITY,trained,0,0.001,0.0038757268339395068,0.0037293434143066,0.99609375,8.587343536317348
0,REVERSE_INC,PARITY,trained,0,0.003,0.011542757973074866,0.01106238365173335,0.99609375,8.579676505178213
0,REVERSE_INC,PARITY,trained,0,0.01,0.038283636793494176,0.0361831188201904,1.0,8.552935626357794
0,REVERSE_INC,PARITY,trained,0,0.02,0.07711609639227386,0.071995735168457,1.0,8.514103166759014
0,REVERSE_INC,PARITY,trained,0,0.05,0.20340752601623532,0.190326452255249,1.0,8.387811737135053
0,REVERSE_INC,PARITY,trained,0,0.1,0.446344505995512,0.42368006706237793,0.99609375,8.144874757155776
0,REVERSE_INC,PARITY,trained,0,0.25,0.9237374607473612,0.8262996673583984,0.99609375,7.667481802403927
0,REVERSE_INC,PARITY,trained,0,0.5,1.1519874278455973,0.979114294052124,0.9296875,7.439231835305691
0,REVERSE_INC,PARITY,trained,0,1.0,0.6129288021475077,0.42426037788391113,0.66015625,7.97829046100378
0,REVERSE_INC,RANDOM,untrained-control,0,0.0,0.0,0.0,0.0,8.591219263151288
0,REVERSE_INC,RANDOM,untrained-control,0,0.0001,-5.941838026046753e-07,-4.76837158203125e-07,0.0703125,8.59121985733509
0,REVERSE_INC,RANDOM,untrained-control,0,0.0003,-1.821666955947876e-06,-1.9073486328125e-06,0.05078125,8.591221084818244
0,REVERSE_INC,RANDOM,untrained-control,0,0.001,-5.979090929031372e-06,-4.76837158203125e-06,0.04296875,8.591225242242217
0,REVERSE_INC,RANDOM,untrained-control,0,0.003,-1.8052756786346436e-05,-1.4781951904296875e-05,0.046875,8.591237315908074
0,REVERSE_INC,RANDOM,untrained-control,0,0.01,-6.0269609093657776e-05,-4.9591064453125e-05,0.05078125,8.591279532760382
0,REVERSE_INC,RANDOM,untrained-control,0,0.02,-0.0001211483031511077,-0.000101089477539,0.05078125,8.59134041145444
0,REVERSE_INC,RANDOM,untrained-control,0,0.05,-0.00030658394098277925,-0.0002555847167968,0.05078125,8.59152584709227
0,REVERSE_INC,RANDOM,untrained-control,0,0.1,-0.000618794932961425,-0.0005054473876953,0.046875,8.59183805808425
0,REVERSE_INC,RANDOM,untrained-control,0,0.25,-0.0015570204704999488,-0.0012907981872558,0.04296875,8.592776283621788
0,REVERSE_INC,RANDOM,untrained-control,0,0.5,-0.0030996855348348197,-0.0025358200073242,0.0390625,8.594318948686123
0,REVERSE_INC,RANDOM,untrained-control,0,1.0,-0.0061512086540460136,-0.0051302909851074,0.04296875,8.597370471805334
0,REVERSE_INC,REVERSE_INC,trained,1,0.0,0.0,0.0,0.0,8.591219263151288
0,REVERSE_INC,REVERSE_INC,trained,1,0.0001,0.00039122626185412573,0.0003895759582519,1.0,8.590828036889434
0,REVERSE_INC,REVERSE_INC,trained,1,0.0003,0.0011667273938655374,0.0011637210845947,1.0,8.590052535757422
0,REVERSE_INC,REVERSE_INC,trained,1,0.001,0.0038589052855968007,0.00384569168090815,1.0,8.587360357865691
0,REVERSE_INC,REVERSE_INC,trained,1,0.003,0.011504344642162276,0.01142811775207515,1.0,8.579714918509126
0,REVERSE_INC,REVERSE_INC,trained,1,0.01,0.03803456760942931,0.0377840995788574,1.0,8.553184695541859
0,REVERSE_INC,REVERSE_INC,trained,1,0.02,0.07535425573587413,0.0746660232543945,1.0,8.515865007415414
0,REVERSE_INC,REVERSE_INC,trained,1,0.05,0.18538517318665979,0.1799700260162353,1.0,8.405834089964628
0,REVERSE_INC,REVERSE_INC,trained,1,0.1,0.3826938793063164,0.3767244815826416,1.0,8.208525383844972
0,REVERSE_INC,REVERSE_INC,trained,1,0.25,0.7595865838229656,0.7187860012054443,0.99609375,7.831632679328322
0,REVERSE_INC,REVERSE_INC,trained,1,0.5,1.0639193337410688,0.986377477645874,0.99609375,7.527299929410219
0,REVERSE_INC,REVERSE_INC,trained,1,1.0,1.2647876404225826,1.1422910690307617,0.9765625,7.326431622728705
1,DELAY_COPY,DELAY_COPY,trained,1,0.0,0.0,0.0,0.0,8.25240097567439
1,DELAY_COPY,DELAY_COPY,trained,1,0.0001,0.0001920182257890534,0.00042843818664545,0.69140625,8.252208957448602
1,DELAY_COPY,DELAY_COPY,trained,1,0.0003,0.0006656423211097523,0.00118732452392575,0.703125,8.251735333353281
1,DELAY_COPY,DELAY_COPY,trained,1,0.001,0.0029549561440944437,0.00349450111389155,0.734375,8.249446019530296
1,DELAY_COPY,DELAY_COPY,trained,1,0.003,0.011034751310944528,0.010466098785400349,0.78125,8.241366224363446
1,DELAY_COPY,DELAY_COPY,trained,1,0.01,0.04137220606207844,0.03618240356445305,0.859375,8.211028769612312
1,DELAY_COPY,DELAY_COPY,trained,1,0.02,0.08529394678771492,0.07343268394470209,0.94140625,8.167107028886676
1,DELAY_COPY,DELAY_COPY,trained,1,0.05,0.21323714591562745,0.1779127120971679,0.96875,8.039163829758763
1,DELAY_COPY,DELAY_COPY,trained,1,0.1,0.36674147471785545,0.27214980125427246,0.9921875,7.885659500956535
1,DELAY_COPY,DELAY_COPY,trained,1,0.25,0.7977106720209122,0.5332839488983154,0.99609375,7.454690303653479
1,DELAY_COPY,DELAY_COPY,trained,1,0.5,1.090972512960434,0.6949028968811035,0.9296875,7.161428462713957
1,DELAY_COPY,DELAY_COPY,trained,1,1.0,1.240137567743659,0.7947096824645996,0.8203125,7.012263407930732
1,DELAY_COPY,LOCAL_RULE,trained,0,0.0,0.0,0.0,0.0,8.25240097567439
1,DELAY_COPY,LOCAL_RULE,trained,0,0.0001,-0.0003247298300266361,0.0003435611724853,0.60546875,8.252725705504417
1,DELAY_COPY,LOCAL_RULE,trained,0,0.0003,-0.0003632362931966879,0.00086927413940425,0.62109375,8.252764211967587
1,DELAY_COPY,LOCAL_RULE,trained,0,0.001,0.0011780522763728924,0.0027115345001220504,0.66796875,8.251222923398018
1,DELAY_COPY,LOCAL_RULE,trained,0,0.003,0.007393423467874503,0.0085172653198242,0.75,8.245007552206516
1,DELAY_COPY,LOCAL_RULE,trained,0,0.01,0.03091925382614132,0.02963495254516595,0.87890625,8.22148172184825
1,DELAY_COPY,LOCAL_RULE,trained,0,0.02,0.06368240900337692,0.058975458145141546,0.96484375,8.188718566671014
1,DELAY_COPY,LOCAL_RULE,trained,0,0.05,0.1547693237662315,0.143073558807373,0.9921875,8.09763165190816
1,DELAY_COPY,LOCAL_RULE,trained,0,0.1,0.25240203738212585,0.21867418289184565,0.9453125,7.999998938292265
1,DELAY_COPY,LOCAL_RULE,trained,0,0.25,0.44981625117361546,0.3851921558380127,0.94140625,7.802584724500775
1,DELAY_COPY,LOCAL_RULE,trained,0,0.5,0.662532152608037,0.5269312858581543,0.890625,7.589868823066354
1,DELAY_COPY,LOCAL_RULE,trained,0,1.0,1.0951781198382378,0.6261260509490967,0.7734375,7.157222855836153
1,DELAY_COPY,LOOKUP,trained,0,0.0,0.0,0.0,0.0,8.25240097567439
1,DELAY_COPY,LOOKUP,trained,0,0.0001,-0.0002880971878767075,0.00014305114746085,0.5859375,8.252689072862267
1,DELAY_COPY,LOOKUP,trained,0,0.0003,-0.0006025526672601752,0.0003871917724609,0.58984375,8.253003528341651
1,DELAY_COPY,LOOKUP,trained,0,0.001,-0.0005216021090746007,0.00106859207153315,0.609375,8.252922577783465
1,DELAY_COPY,LOOKUP,trained,0,0.003,0.0014230031520128107,0.0032229423522949,0.65625,8.250977972522378
1,DELAY_COPY,LOOKUP,trained,0,0.01,0.010420331731438614,0.011482238769531201,0.7578125,8.241980643942952
1,DELAY_COPY,LOOKUP,trained,0,0.02,0.02393141575157639,0.022139549255371052,0.84765625,8.228469559922814
1,DELAY_COPY,LOOKUP,trained,0,0.05,0.06643968075513836,0.0582990646362304,0.98828125,8.185961294919252
1,DELAY_COPY,LOOKUP,trained,0,0.1,0.12186432629823682,0.1039669513702392,0.89453125,8.130536649376154
1,DELAY_COPY,LOOKUP,trained,0,0.25,0.27759579941630363,0.23980784416198725,0.9140625,7.974805176258087
1,DELAY_COPY,LOOKUP,trained,0,0.5,0.5249386969953775,0.36545276641845703,0.88671875,7.727462278679013
1,DELAY_COPY,LOOKUP,trained,0,1.0,0.9162305481731892,0.37529540061950684,0.6171875,7.336170427501202
1,DELAY_COPY,MOD_ADD,trained,0,0.0,0.0,0.0,0.0,8.25240097567439
1,DELAY_COPY,MOD_ADD,trained,0,0.0001,0.0002016928046941583,0.00046014785766595003,0.69140625,8.252199282869697
1,DELAY_COPY,MOD_ADD,trained,0,0.0003,0.0007224343717098045,0.00128126144409175,0.703125,8.251678541302681
1,DELAY_COPY,MOD_ADD,trained,0,0.001,0.003306547179818133,0.00388932228088375,0.7421875,8.249094428494573
1,DELAY_COPY,MOD_ADD,trained,0,0.003,0.012304663658142062,0.011897325515747001,0.78515625,8.240096312016249
1,DELAY_COPY,MOD_ADD,trained,0,0.01,0.04577162489295002,0.04054594039916985,0.89453125,8.20662935078144
1,DELAY_COPY,MOD_ADD,trained,0,0.02,0.09381212294101711,0.0816006660461425,0.953125,8.158588852733374
1,DELAY_COPY,MOD_ADD,trained,0,0.05,0.2312673646956682,0.19664001464843744,0.98046875,8.021133610978723
1,DELAY_COPY,MOD_ADD,trained,0,0.1,0.3896393235772848,0.29590344429016113,0.99609375,7.862761652097106
1,DELAY_COPY,MOD_ADD,trained,0,0.25,0.8087722845375538,0.5638670921325684,1.0,7.443628691136837
1,DELAY_COPY,MOD_ADD,trained,0,0.5,1.0713091008365154,0.7156124114990234,0.93359375,7.181091874837875
1,DELAY_COPY,MOD_ADD,trained,0,1.0,1.2139657754451036,0.8044648170471191,0.81640625,7.038435200229287
1,DELAY_COPY,PARITY,trained,0,0.0,0.0,0.0,0.0,8.25240097567439
1,DELAY_COPY,PARITY,trained,0,0.0001,-0.00019232928752900528,0.0004312992095947,0.65234375,8.25259330496192
1,DELAY_COPY,PARITY,trained,0,0.0003,2.9377639293658216e-05,0.00118732452392575,0.6484375,8.252371598035097
1,DELAY_COPY,PARITY,trained,0,0.001,0.0024776123464107375,0.00368976593017575,0.69140625,8.24992336332798
1,DELAY_COPY,PARITY,trained,0,0.003,0.011285949498414969,0.0115888118743896,0.76171875,8.241115026175976
1,DELAY_COPY,PARITY,trained,0,0.01,0.04374945722520348,0.03899836540222165,0.921875,8.208651518449187
1,DELAY_COPY,PARITY,trained,0,0.02,0.08894468285143371,0.0780649185180664,0.98828125,8.163456292822957
1,DELAY_COPY,PARITY,trained,0,0.05,0.21413252130150792,0.18380355834960935,0.99609375,8.038268454372883
1,DELAY_COPY,PARITY,trained,0,0.1,0.33701074682176113,0.2721855640411377,0.95703125,7.91539022885263
1,DELAY_COPY,PARITY,trained,0,0.25,0.635834576562047,0.46707296371459955,0.94921875,7.616566399112344
1,DELAY_COPY,PARITY,trained,0,0.5,0.9833857510238886,0.5658869743347168,0.86328125,7.269015224650502
1,DELAY_COPY,PARITY,trained,0,1.0,0.4555809684097767,-0.10654997825622554,0.46484375,7.796820007264614
1,DELAY_COPY,RANDOM,untrained-control,0,0.0,0.0,0.0,0.0,8.25240097567439
1,DELAY_COPY,RANDOM,untrained-control,0,0.0001,-1.3113021850585938e-06,-9.5367431640625e-07,0.1640625,8.252402286976576
1,DELAY_COPY,RANDOM,untrained-control,0,0.0003,-3.680586814880371e-06,-2.86102294921875e-06,0.19140625,8.252404656261206
1,DELAY_COPY,RANDOM,untrained-control,0,0.001,-1.2559816241263403e-05,-8.58306884765625e-06,0.19921875,8.252413535490632
1,DELAY_COPY,RANDOM,untrained-control,0,0.003,-3.794208168983074e-05,-2.8371810913085938e-05,0.19140625,8.25243891775608
1,DELAY_COPY,RANDOM,untrained-control,0,0.01,-0.00012544356286524067,-9.417533874511719e-05,0.1875,8.252526419237256
1,DELAY_COPY,RANDOM,untrained-control,0,0.02,-0.000245571136474581,-0.00018429756164545,0.19140625,8.252646546810865
1,DELAY_COPY,RANDOM,untrained-control,0,0.05,-0.0005936473608016675,-0.0004467964172363,0.19140625,8.252994623035192
1,DELAY_COPY,RANDOM,untrained-control,0,0.1,-0.0011162832379340818,-0.0008735656738281001,0.17578125,8.253517258912325
1,DELAY_COPY,RANDOM,untrained-control,0,0.25,-0.0023673567920922895,-0.00206375122070305,0.14453125,8.254768332466483
1,DELAY_COPY,RANDOM,untrained-control,0,0.5,-0.003592021763324702,-0.00346565246582025,0.15625,8.255992997437716
1,DELAY_COPY,RANDOM,untrained-control,0,1.0,-0.0050703193992376,-0.00378274917602535,0.14453125,8.257471295073628
1,DELAY_COPY,REVERSE_INC,trained,0,0.0,0.0,0.0,0.0,8.25240097567439
1,DELAY_COPY,REVERSE_INC,trained,0,0.0001,0.00019218400120733615,0.00044727325439445004,0.69140625,8.252208791673183
1,DELAY_COPY,REVERSE_INC,trained,0,0.0003,0.0006931237876415054,0.0012538433074950998,0.703125,8.25170785188675
1,DELAY_COPY,REVERSE_INC,trained,0,0.001,0.0032032951712608095,0.0037927627563476,0.73828125,8.24919768050313
1,DELAY_COPY,REVERSE_INC,trained,0,0.003,0.011989453807473155,0.0115737915039062,0.78125,8.240411521866918
1,DELAY_COPY,REVERSE_INC,trained,0,0.01,0.044734863564372035,0.039510726928710896,0.87890625,8.207666112110019
1,DELAY_COPY,REVERSE_INC,trained,0,0.02,0.09181177057325836,0.07981443405151359,0.9453125,8.160589205101132
1,DELAY_COPY,REVERSE_INC,trained,0,0.05,0.22691985219717023,0.19238543510437006,0.97265625,8.02548112347722
1,DELAY_COPY,REVERSE_INC,trained,0,0.1,0.3833391610532999,0.2892074584960937,0.9921875,7.869061814621091
1,DELAY_COPY,REVERSE_INC,trained,0,0.25,0.8030820228159428,0.5548863410949707,1.0,7.449318952858448
1,DELAY_COPY,REVERSE_INC,trained,0,0.5,1.070655407384038,0.7140965461730957,0.9296875,7.181745568290353
1,DELAY_COPY,REVERSE_INC,trained,0,1.0,1.2154120802879333,0.8030498027801514,0.80859375,7.036988895386457
1,LOCAL_RULE,DELAY_COPY,trained,0,0.0,0.0,0.0,0.0,8.144092239439487
1,LOCAL_RULE,DELAY_COPY,trained,0,0.0001,-0.0005909949541091856,-0.00024056434631345,0.4140625,8.144683234393597
1,LOCAL_RULE,DELAY_COPY,trained,0,0.0003,-0.0012465175241231858,-0.00058841705322265,0.43359375,8.14533875696361
1,LOCAL_RULE,DELAY_COPY,trained,0,0.001,-0.0011532567441463453,-0.0003333091735839,0.484375,8.145245496183634
