replicate,stage,arm,step,stream_key_posthoc,family_posthoc,branch,route_margin,candidate_parent_branch
0,A_STORY_NULL,capacity-shadow,122,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,122,STORY,STORY,1,0.302309513092041,0
0,A_STORY_NULL,incumbent,123,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,123,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,123,STORY,STORY,0,0.6990400552749634,0
0,A_STORY_NULL,incumbent,124,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,124,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,124,STORY,STORY,1,0.5282496213912964,0
0,A_STORY_NULL,incumbent,125,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,125,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,125,STORY,STORY,1,0.0925660133361816,0
0,A_STORY_NULL,incumbent,126,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,126,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,126,STORY,STORY,0,0.3051221966743469,0
0,A_STORY_NULL,incumbent,127,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,127,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,127,STORY,STORY,0,0.8139032125473022,0
0,A_STORY_NULL,incumbent,128,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,128,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,128,STORY,STORY,0,0.3471114635467529,0
0,A_STORY_NULL,incumbent,129,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,129,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,129,STORY,STORY,1,0.2898591756820678,0
0,A_STORY_NULL,incumbent,130,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,130,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,130,STORY,STORY,0,0.6371521353721619,0
0,A_STORY_NULL,incumbent,131,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,131,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,131,STORY,STORY,0,0.7905667424201965,0
0,A_STORY_NULL,incumbent,132,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,132,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,132,STORY,STORY,0,0.1526868343353271,0
0,A_STORY_NULL,incumbent,133,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,133,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,133,STORY,STORY,1,0.3426692485809326,0
0,A_STORY_NULL,incumbent,134,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,134,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,134,STORY,STORY,1,0.2330838441848755,0
0,A_STORY_NULL,incumbent,135,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,135,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,135,STORY,STORY,0,0.9557034969329834,0
0,A_STORY_NULL,incumbent,136,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,136,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,136,STORY,STORY,1,0.9157319068908693,0
0,A_STORY_NULL,incumbent,137,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,137,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,137,STORY,STORY,0,0.6434392929077148,0
0,A_STORY_NULL,incumbent,138,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,138,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,138,STORY,STORY,0,0.6547313928604126,0
0,A_STORY_NULL,incumbent,139,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,139,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,139,STORY,STORY,0,0.6210639476776123,0
0,A_STORY_NULL,incumbent,140,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,140,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,140,STORY,STORY,1,0.4736058712005615,0
0,A_STORY_NULL,incumbent,141,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,141,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,141,STORY,STORY,0,0.5504049062728882,0
0,A_STORY_NULL,incumbent,142,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,142,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,142,STORY,STORY,0,0.5748651027679443,0
0,A_STORY_NULL,incumbent,143,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,143,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,143,STORY,STORY,0,0.5282037258148193,0
0,A_STORY_NULL,incumbent,144,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,144,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,144,STORY,STORY,0,0.7592010498046875,0
0,A_STORY_NULL,incumbent,145,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,145,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,145,STORY,STORY,0,0.8618040084838867,0
0,A_STORY_NULL,incumbent,146,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,146,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,146,STORY,STORY,0,0.9050794839859008,0
0,A_STORY_NULL,incumbent,147,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,147,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,147,STORY,STORY,0,0.160423994064331,0
0,A_STORY_NULL,incumbent,148,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,148,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,148,STORY,STORY,0,0.4926190376281738,0
0,A_STORY_NULL,incumbent,149,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,149,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,149,STORY,STORY,0,0.8061477541923523,0
0,A_STORY_NULL,incumbent,150,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,150,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,150,STORY,STORY,1,0.4130503535270691,0
0,A_STORY_NULL,incumbent,151,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,151,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,151,STORY,STORY,1,0.8339393734931946,0
0,A_STORY_NULL,incumbent,152,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,152,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,152,STORY,STORY,0,1.0486280918121338,0
0,A_STORY_NULL,incumbent,153,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,153,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,153,STORY,STORY,0,0.636429488658905,0
0,A_STORY_NULL,incumbent,154,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,154,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,154,STORY,STORY,0,0.9889191389083862,0
0,A_STORY_NULL,incumbent,155,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,155,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,155,STORY,STORY,1,0.0654777288436889,0
0,A_STORY_NULL,incumbent,156,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,156,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,156,STORY,STORY,1,0.1972447037696838,0
0,A_STORY_NULL,incumbent,157,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,157,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,157,STORY,STORY,1,1.1449936628341677,0
0,A_STORY_NULL,incumbent,158,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,158,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,158,STORY,STORY,0,0.9113699793815612,0
0,A_STORY_NULL,incumbent,159,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,159,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,159,STORY,STORY,0,0.0594862699508667,0
0,A_STORY_NULL,incumbent,160,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,160,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,160,STORY,STORY,1,1.1686432361602783,0
0,A_STORY_NULL,incumbent,161,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,161,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,161,STORY,STORY,0,0.475762128829956,0
0,A_STORY_NULL,incumbent,162,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,162,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,162,STORY,STORY,1,0.8702923059463501,0
0,A_STORY_NULL,incumbent,163,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,163,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,163,STORY,STORY,0,0.7105953097343445,0
0,A_STORY_NULL,incumbent,164,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,164,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,164,STORY,STORY,0,0.867033839225769,0
0,A_STORY_NULL,incumbent,165,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,165,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,165,STORY,STORY,1,1.307628154754639,0
0,A_STORY_NULL,incumbent,166,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,166,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,166,STORY,STORY,1,0.4378645420074463,0
0,A_STORY_NULL,incumbent,167,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,167,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,167,STORY,STORY,1,0.8996331691741943,0
0,A_STORY_NULL,incumbent,168,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,168,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,168,STORY,STORY,1,0.7374787926673889,0
0,A_STORY_NULL,incumbent,169,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,169,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,169,STORY,STORY,1,0.6594771146774292,0
0,A_STORY_NULL,incumbent,170,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,170,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,170,STORY,STORY,0,0.0670629739761352,0
0,A_STORY_NULL,incumbent,171,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,171,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,171,STORY,STORY,1,0.0653102397918701,0
0,A_STORY_NULL,incumbent,172,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,172,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,172,STORY,STORY,0,0.7098048329353333,0
0,A_STORY_NULL,incumbent,173,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,173,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,173,STORY,STORY,1,0.1343916654586792,0
0,A_STORY_NULL,incumbent,174,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,174,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,174,STORY,STORY,0,0.5506052374839783,0
0,A_STORY_NULL,incumbent,175,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,175,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,175,STORY,STORY,0,0.2514045238494873,0
0,A_STORY_NULL,incumbent,176,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,176,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,176,STORY,STORY,0,0.2866110205650329,0
0,A_STORY_NULL,incumbent,177,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,177,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,177,STORY,STORY,0,0.6224336624145508,0
0,A_STORY_NULL,incumbent,178,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,178,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,178,STORY,STORY,1,0.1853607892990112,0
0,A_STORY_NULL,incumbent,179,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,179,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,179,STORY,STORY,0,0.2749194502830505,0
0,A_STORY_NULL,incumbent,180,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,180,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,180,STORY,STORY,0,0.3799589276313782,0
0,A_STORY_NULL,incumbent,181,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,181,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,181,STORY,STORY,1,1.25438129901886,0
0,A_STORY_NULL,incumbent,182,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,182,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,182,STORY,STORY,0,0.5532252788543701,0
0,A_STORY_NULL,incumbent,183,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,183,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,183,STORY,STORY,0,0.2877569794654846,0
0,A_STORY_NULL,incumbent,184,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,184,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,184,STORY,STORY,0,0.3968027234077453,0
0,A_STORY_NULL,incumbent,185,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,185,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,185,STORY,STORY,1,0.8217101097106934,0
0,A_STORY_NULL,incumbent,186,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,186,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,186,STORY,STORY,0,0.4817358255386352,0
0,A_STORY_NULL,incumbent,187,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,187,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,187,STORY,STORY,0,0.737055242061615,0
0,A_STORY_NULL,incumbent,188,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,188,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,188,STORY,STORY,0,0.6828473210334778,0
0,A_STORY_NULL,incumbent,189,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,189,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,189,STORY,STORY,0,0.6921219229698181,0
0,A_STORY_NULL,incumbent,190,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,190,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,190,STORY,STORY,0,0.7675784826278687,0
0,A_STORY_NULL,incumbent,191,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,191,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,191,STORY,STORY,1,0.6866908073425293,0
0,A_STORY_NULL,incumbent,192,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,192,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,192,STORY,STORY,0,0.4242013692855835,0
0,A_STORY_NULL,incumbent,193,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,193,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,193,STORY,STORY,1,0.7003509402275085,0
0,A_STORY_NULL,incumbent,194,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,194,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,194,STORY,STORY,1,0.0375754833221435,0
0,A_STORY_NULL,incumbent,195,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,195,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,195,STORY,STORY,1,0.5869155526161194,0
0,A_STORY_NULL,incumbent,196,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,196,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,196,STORY,STORY,0,0.4842471480369568,0
0,A_STORY_NULL,incumbent,197,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,197,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,197,STORY,STORY,1,0.6169362664222717,0
0,A_STORY_NULL,incumbent,198,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,198,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,198,STORY,STORY,0,0.7870663404464722,0
0,A_STORY_NULL,incumbent,199,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,199,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,199,STORY,STORY,1,1.08778715133667,0
0,A_STORY_NULL,incumbent,200,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,200,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,200,STORY,STORY,0,0.6193626523017883,0
0,A_STORY_NULL,incumbent,201,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,201,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,201,STORY,STORY,0,0.1573812365531921,0
0,A_STORY_NULL,incumbent,202,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,202,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,202,STORY,STORY,1,0.4579318165779114,0
0,A_STORY_NULL,incumbent,203,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,203,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,203,STORY,STORY,0,0.6700505614280701,0
0,A_STORY_NULL,incumbent,204,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,204,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,204,STORY,STORY,1,0.7877418398857117,0
0,A_STORY_NULL,incumbent,205,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,205,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,205,STORY,STORY,0,0.3031846284866333,0
0,A_STORY_NULL,incumbent,206,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,206,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,206,STORY,STORY,1,0.7547183632850647,0
0,A_STORY_NULL,incumbent,207,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,207,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,207,STORY,STORY,0,0.9198445677757264,0
0,A_STORY_NULL,incumbent,208,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,208,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,208,STORY,STORY,0,0.4946181178092956,0
0,A_STORY_NULL,incumbent,209,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,209,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,209,STORY,STORY,0,0.3946821093559265,0
0,A_STORY_NULL,incumbent,210,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,210,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,210,STORY,STORY,0,0.5084596872329712,0
0,A_STORY_NULL,incumbent,211,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,211,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,211,STORY,STORY,1,0.6050076484680176,0
0,A_STORY_NULL,incumbent,212,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,212,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,212,STORY,STORY,1,0.2792823314666748,0
0,A_STORY_NULL,incumbent,213,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,213,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,213,STORY,STORY,0,0.4708156585693359,0
0,A_STORY_NULL,incumbent,214,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,214,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,214,STORY,STORY,0,0.7543925642967224,0
0,A_STORY_NULL,incumbent,215,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,215,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,215,STORY,STORY,0,0.1387267112731933,0
0,A_STORY_NULL,incumbent,216,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,216,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,216,STORY,STORY,0,0.8231969475746155,0
0,A_STORY_NULL,incumbent,217,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,217,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,217,STORY,STORY,0,0.5190732479095459,0
0,A_STORY_NULL,incumbent,218,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,218,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,218,STORY,STORY,1,0.0947785973548889,0
0,A_STORY_NULL,incumbent,219,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,219,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,219,STORY,STORY,0,0.2685662508010864,0
0,A_STORY_NULL,incumbent,220,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,220,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,220,STORY,STORY,1,0.0724340677261352,0
0,A_STORY_NULL,incumbent,221,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,221,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,221,STORY,STORY,0,0.8325600624084473,0
0,A_STORY_NULL,incumbent,222,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,222,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,222,STORY,STORY,1,0.4560587406158447,0
0,A_STORY_NULL,incumbent,223,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,223,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,223,STORY,STORY,0,0.880456268787384,0
0,A_STORY_NULL,incumbent,224,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,224,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,224,STORY,STORY,0,0.2177913784980774,0
0,A_STORY_NULL,incumbent,225,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,225,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,225,STORY,STORY,1,1.181914448738098,0
0,A_STORY_NULL,incumbent,226,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,226,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,226,STORY,STORY,0,0.2088733911514282,0
0,A_STORY_NULL,incumbent,227,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,227,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,227,STORY,STORY,0,0.9873543977737428,0
0,A_STORY_NULL,incumbent,228,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,228,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,228,STORY,STORY,1,0.2547194361686706,0
0,A_STORY_NULL,incumbent,229,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,229,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,229,STORY,STORY,0,0.7559846639633179,0
0,A_STORY_NULL,incumbent,230,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,230,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,230,STORY,STORY,0,0.3186972141265869,0
0,A_STORY_NULL,incumbent,231,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,231,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,231,STORY,STORY,1,0.1779794692993164,0
0,A_STORY_NULL,incumbent,232,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,232,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,232,STORY,STORY,1,1.3019440174102783,0
0,A_STORY_NULL,incumbent,233,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,233,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,233,STORY,STORY,0,0.8149873614311218,0
0,A_STORY_NULL,incumbent,234,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,234,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,234,STORY,STORY,0,0.8726425170898438,0
0,A_STORY_NULL,incumbent,235,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,235,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,235,STORY,STORY,0,0.9741513133049012,0
0,A_STORY_NULL,incumbent,236,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,236,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,236,STORY,STORY,0,0.8079354763031006,0
0,A_STORY_NULL,incumbent,237,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,237,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,237,STORY,STORY,1,0.8590540885925293,0
0,A_STORY_NULL,incumbent,238,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,238,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,238,STORY,STORY,0,0.6358789205551147,0
0,A_STORY_NULL,incumbent,239,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,239,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,239,STORY,STORY,1,0.2304568290710449,0
0,A_STORY_NULL,incumbent,240,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,240,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,240,STORY,STORY,1,0.2290436029434204,0
0,A_STORY_NULL,incumbent,241,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,241,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,241,STORY,STORY,1,0.0566226243972778,0
0,A_STORY_NULL,incumbent,242,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,242,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,242,STORY,STORY,0,0.4598654508590698,0
0,A_STORY_NULL,incumbent,243,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,243,STORY,STORY,0,,0
0,A_STORY_NULL,geometry-shadow,243,STORY,STORY,1,0.0674121379852294,0
0,A_STORY_NULL,incumbent,244,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,244,STORY,STORY,1,,0
0,A_STORY_NULL,geometry-shadow,244,STORY,STORY,0,0.4018033146858215,0
0,A_STORY_NULL,incumbent,245,STORY,STORY,0,0.0,0
0,A_STORY_NULL,capacity-shadow,245,STORY,STORY,0,,0
